Filename,Measure,BldgType,BldgLoc,BldgHVAC,Run Type,Cooling Capacity,Heating Capacity,Conditioned Area,Electricity Heating,Natural Gas Heating,Electricity Cooling,Electricity Fans,Unmet Hours Heating,Unmet Hours Cooling
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\RtL\M2-cPVVG-Measure\instance0820100348\eplustbl.csv,M2,RtL,CZ12,cPVVG,Measure,1035306.6500000001,890106.2799999999,12123.99,0.0,19264.79,423588.73,228586.23,15.33,10.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\RtL\M2-cPVVG-Measure\instance0820115240\eplustbl.csv,M2,RtL,CZ13,cPVVG,Measure,1119772.44,886122.03,12123.99,0.0,15506.07,481507.31,239544.88,11.83,24.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\RtL\M2-cPVVG-Measure\instance0820093210\eplustbl.csv,M2,RtL,CZ14,cPVVG,Measure,1080340.8299999998,897970.5099999999,12123.99,0.0,17599.51,469648.31,248742.13,15.33,19.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\RtL\M2-cPVVG-Measure\instance0819224527\eplustbl.csv,M2,RtL,CZ15,cPVVG,Measure,1214328.9800000002,818966.1200000001,12123.99,0.0,2114.79,604297.62,255348.32,0.83,33.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\RtL\M2-cPVVG-Measure\instance0819140759\eplustbl.csv,M2,RtL,CZ16,cPVVG,Measure,915185.92,894206.19,12123.99,0.0,40402.56,369301.87,272016.81,18.83,3.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\RtL\M3-cDXGF-Base\instance0915145253\eplustbl.csv,M3,RtL,CZ01,cDXGF,Base,672962.5099999999,1034052.71,12123.99,0.0,42143.74,365982.81,137964.29,22.33,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\RtL\M3-cDXGF-Base\instance0915152400\eplustbl.csv,M3,RtL,CZ02,cDXGF,Base,915878.4199999999,1128774.8100000003,12123.99,0.0,28496.8,456712.61,136825.57,13.83,0.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\RtL\M3-cDXGF-Base\instance0915155353\eplustbl.csv,M3,RtL,CZ03,cDXGF,Base,766665.92,1006628.43,12123.99,0.0,17672.51,436736.39,145543.74,11.17,1.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\RtL\M3-cDXGF-Base\instance0915163250\eplustbl.csv,M3,RtL,CZ04,cDXGF,Base,1064674.91,1174122.7699999998,12123.99,0.0,24083.03,520412.06,141353.68,9.67,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\RtL\M3-cDXGF-Base\instance0915171545\eplustbl.csv,M3,RtL,CZ05,cDXGF,Base,772600.9600000001,1044686.4100000001,12123.99,0.0,14988.14,439592.67,149168.16,7.83,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\RtL\M3-cDXGF-Base\instance0915175417\eplustbl.csv,M3,RtL,CZ06,cDXGF,Base,803174.3500000001,987414.5100000001,12123.99,0.0,4058.74,500112.12,172152.82,1.0,4.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\RtL\M3-cDXGF-Base\instance0915182624\eplustbl.csv,M3,RtL,CZ07,cDXGF,Base,827837.9200000002,994109.0199999999,12123.99,0.0,3231.07,501817.29,167890.55,0.33,5.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\RtL\M3-cDXGF-Base\instance0915185915\eplustbl.csv,M3,RtL,CZ08,cDXGF,Base,973003.93,1068905.09,12123.99,0.0,5572.16,553168.96,162415.25,1.17,4.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\RtL\M3-cDXGF-Base\instance0915193335\eplustbl.csv,M3,RtL,CZ09,cDXGF,Base,1012393.19,1078916.52,12123.99,0.0,7958.84,557468.88,161397.18,1.67,4.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\RtL\M3-cDXGF-Base\instance0915200658\eplustbl.csv,M3,RtL,CZ10,cDXGF,Base,1052266.9100000001,1076496.86,12123.99,0.0,6230.26,570667.3,153221.46,1.5,5.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\RtL\M3-cDXGF-Base\instance0915204011\eplustbl.csv,M3,RtL,CZ11,cDXGF,Base,1139024.8499999999,1175391.5499999996,12123.99,0.0,27400.84,562481.83,142657.29,8.0,10.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\RtL\M3-cDXGF-Base\instance0915211141\eplustbl.csv,M3,RtL,CZ12,cDXGF,Base,1035306.6500000001,1152965.92,12123.99,0.0,25650.02,516654.21,141634.61,11.33,3.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\RtL\M3-cDXGF-Base\instance0916165251\eplustbl.csv,M3,RtL,CZ13,cDXGF,Base,1119772.44,1155543.62,12123.99,0.0,20657.32,591516.48,152206.14,7.5,16.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\RtL\M3-cDXGF-Base\instance0915205109\eplustbl.csv,M3,RtL,CZ14,cDXGF,Base,1080340.8299999998,1152819.79,12123.99,0.0,23438.08,575571.24,159558.78,10.67,10.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\RtL\M3-cDXGF-Base\instance0915175352\eplustbl.csv,M3,RtL,CZ15,cDXGF,Base,1214328.9800000002,1093935.6400000001,12123.99,0.0,2733.26,753169.68,174778.04,0.5,24.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\RtL\M3-cDXGF-Base\instance0915143655\eplustbl.csv,M3,RtL,CZ16,cDXGF,Base,915185.92,1136054.2,12123.99,0.0,55360.59,439067.66,169562.89,19.0,1.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\RtL\M3-cDXGF-Measure\instance0915145255\eplustbl.csv,M3,RtL,CZ01,cDXGF,Measure,672962.5099999999,1034052.71,12123.99,0.0,34130.86,292742.39,137963.75,23.0,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\RtL\M3-cDXGF-Measure\instance0915152401\eplustbl.csv,M3,RtL,CZ02,cDXGF,Measure,915878.4199999999,1128774.8100000003,12123.99,0.0,23076.21,365301.41,136824.88,13.83,0.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\RtL\M3-cDXGF-Measure\instance0915155353\eplustbl.csv,M3,RtL,CZ03,cDXGF,Measure,766665.92,1006628.43,12123.99,0.0,14314.74,349310.71,145543.74,11.17,1.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\RtL\M3-cDXGF-Measure\instance0915163252\eplustbl.csv,M3,RtL,CZ04,cDXGF,Measure,1064674.91,1174122.7699999998,12123.99,0.0,19503.61,416187.01,141353.21,9.67,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\RtL\M3-cDXGF-Measure\instance0915171556\eplustbl.csv,M3,RtL,CZ05,cDXGF,Measure,772600.9600000001,1044686.4100000001,12123.99,0.0,12140.39,351618.8,149168.16,7.83,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\RtL\M3-cDXGF-Measure\instance0915175419\eplustbl.csv,M3,RtL,CZ06,cDXGF,Measure,803174.3500000001,987414.5100000001,12123.99,0.0,3287.58,399999.01,172152.82,1.0,4.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\RtL\M3-cDXGF-Measure\instance0915182626\eplustbl.csv,M3,RtL,CZ07,cDXGF,Measure,827837.9200000002,994109.0199999999,12123.99,0.0,2617.16,401387.63,167890.55,0.33,5.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\RtL\M3-cDXGF-Measure\instance0915185916\eplustbl.csv,M3,RtL,CZ08,cDXGF,Measure,973003.93,1068905.09,12123.99,0.0,4513.45,442392.87,162415.25,1.17,4.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\RtL\M3-cDXGF-Measure\instance0915193337\eplustbl.csv,M3,RtL,CZ09,cDXGF,Measure,1012393.19,1078916.52,12123.99,0.0,6446.66,445802.23,161397.18,1.67,4.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\RtL\M3-cDXGF-Measure\instance0915200658\eplustbl.csv,M3,RtL,CZ10,cDXGF,Measure,1052266.9100000001,1076496.86,12123.99,0.0,5046.51,456345.16,153221.46,1.5,5.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\RtL\M3-cDXGF-Measure\instance0915204015\eplustbl.csv,M3,RtL,CZ11,cDXGF,Measure,1139024.8499999999,1175391.5499999996,12123.99,0.0,22384.98,449698.7,142639.44,8.0,10.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\RtL\M3-cDXGF-Measure\instance0915211142\eplustbl.csv,M3,RtL,CZ12,cDXGF,Measure,1035306.6500000001,1152965.92,12123.99,0.0,20774.06,413174.55,141634.2,11.33,3.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\RtL\M3-cDXGF-Measure\instance0916165254\eplustbl.csv,M3,RtL,CZ13,cDXGF,Measure,1119772.44,1155543.62,12123.99,0.0,16732.43,473002.56,152205.52,7.5,16.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\RtL\M3-cDXGF-Measure\instance0915205045\eplustbl.csv,M3,RtL,CZ14,cDXGF,Measure,1080340.8299999998,1152819.79,12123.99,0.0,18975.61,460246.93,159557.34,10.67,10.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\RtL\M3-cDXGF-Measure\instance0915175329\eplustbl.csv,M3,RtL,CZ15,cDXGF,Measure,1214328.9800000002,1093935.6400000001,12123.99,0.0,2213.94,602173.43,174776.6,0.5,24.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\RtL\M3-cDXGF-Measure\instance0915143634\eplustbl.csv,M3,RtL,CZ16,cDXGF,Measure,915185.92,1136054.2,12123.99,0.0,44747.57,351202.72,169549.81,19.0,1.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\RtL\M3-cDXHP-Base\instance0915145256\eplustbl.csv,M3,RtL,CZ01,cDXHP,Base,980249.06,980249.06,12123.99,10448.89,0.0,362562.4,96893.18,30.17,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\RtL\M3-cDXHP-Base\instance0915152413\eplustbl.csv,M3,RtL,CZ02,cDXHP,Base,1078568.34,1078568.34,12123.99,7566.26,0.0,456298.64,118959.18,18.0,0.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\RtL\M3-cDXHP-Base\instance0915155402\eplustbl.csv,M3,RtL,CZ03,cDXHP,Base,990352.9800000001,990352.9800000001,12123.99,4121.71,0.0,435716.47,115733.78,13.67,1.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\RtL\M3-cDXHP-Base\instance0915163259\eplustbl.csv,M3,RtL,CZ04,cDXHP,Base,1147386.13,1147386.13,12123.99,6670.17,0.0,520463.55,132914.7,13.0,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\RtL\M3-cDXHP-Base\instance0915171606\eplustbl.csv,M3,RtL,CZ05,cDXHP,Base,1017598.4,1017598.4,12123.99,3634.49,0.0,438024.56,116190.88,11.0,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\RtL\M3-cDXHP-Base\instance0915175425\eplustbl.csv,M3,RtL,CZ06,cDXHP,Base,987414.5100000001,987414.5100000001,12123.99,915.87,0.0,498783.72,142066.96,1.0,4.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\RtL\M3-cDXHP-Base\instance0915182632\eplustbl.csv,M3,RtL,CZ07,cDXHP,Base,994109.0199999999,994109.0199999999,12123.99,723.88,0.0,500856.57,142058.67,0.33,5.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\RtL\M3-cDXHP-Base\instance0915185924\eplustbl.csv,M3,RtL,CZ08,cDXHP,Base,1069496.3800000001,1069496.3800000001,12123.99,1285.78,0.0,553233.88,149363.87,1.17,4.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\RtL\M3-cDXHP-Base\instance0915193346\eplustbl.csv,M3,RtL,CZ09,cDXHP,Base,1080472.24,1080472.24,12123.99,1881.82,0.0,557491.0,152368.1,2.67,3.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\RtL\M3-cDXHP-Base\instance0915200709\eplustbl.csv,M3,RtL,CZ10,cDXHP,Base,1078938.08,1078938.08,12123.99,1507.59,0.0,570804.63,150017.68,2.0,5.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\RtL\M3-cDXHP-Base\instance0915204028\eplustbl.csv,M3,RtL,CZ11,cDXHP,Base,1164138.5699999996,1164138.5699999996,12123.99,7162.68,0.0,562577.69,140388.44,11.0,9.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\RtL\M3-cDXHP-Base\instance0915211154\eplustbl.csv,M3,RtL,CZ12,cDXHP,Base,1128268.8499999999,1128268.8499999999,12123.99,6623.77,0.0,516859.43,131814.86,13.17,3.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\RtL\M3-cDXHP-Base\instance0916165306\eplustbl.csv,M3,RtL,CZ13,cDXHP,Base,1158293.6300000001,1158293.6300000001,12123.99,5266.38,0.0,591737.37,148019.75,9.5,15.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\RtL\M3-cDXHP-Base\instance0915205022\eplustbl.csv,M3,RtL,CZ14,cDXHP,Base,1156486.83,1156486.83,12123.99,6761.14,0.0,575486.28,150800.07,15.5,9.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\RtL\M3-cDXHP-Base\instance0915175305\eplustbl.csv,M3,RtL,CZ15,cDXHP,Base,1214328.9800000002,1214328.9800000002,12123.99,668.12,0.0,753160.42,174776.6,0.5,24.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\RtL\M3-cDXHP-Base\instance0915143611\eplustbl.csv,M3,RtL,CZ16,cDXHP,Base,1144334.51,1144334.51,12123.99,17839.25,4.08,433992.29,137440.18,35.17,1.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\RtL\M3-cDXHP-Measure\instance0915145309\eplustbl.csv,M3,RtL,CZ01,cDXHP,Measure,980249.06,980249.06,12123.99,8799.53,0.0,289988.85,96891.74,30.5,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\RtL\M3-cDXHP-Measure\instance0915152417\eplustbl.csv,M3,RtL,CZ02,cDXHP,Measure,1078568.34,1078568.34,12123.99,6413.89,0.0,364931.05,118957.86,18.0,0.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\RtL\M3-cDXHP-Measure\instance0915155411\eplustbl.csv,M3,RtL,CZ03,cDXHP,Measure,990352.9800000001,990352.9800000001,12123.99,3449.45,0.0,348493.07,115733.78,13.67,1.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\RtL\M3-cDXHP-Measure\instance0915163309\eplustbl.csv,M3,RtL,CZ04,cDXHP,Measure,1147386.13,1147386.13,12123.99,5675.15,0.0,416182.08,132913.76,13.0,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\RtL\M3-cDXHP-Measure\instance0915171608\eplustbl.csv,M3,RtL,CZ05,cDXHP,Measure,1017598.4,1017598.4,12123.99,3054.97,0.0,350358.18,116190.88,11.0,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\RtL\M3-cDXHP-Measure\instance0915175437\eplustbl.csv,M3,RtL,CZ06,cDXHP,Measure,987414.5100000001,987414.5100000001,12123.99,764.75,0.0,398944.25,142066.96,1.0,4.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\RtL\M3-cDXHP-Measure\instance0915182641\eplustbl.csv,M3,RtL,CZ07,cDXHP,Measure,994109.0199999999,994109.0199999999,12123.99,604.44,0.0,400624.81,142058.67,0.33,5.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\RtL\M3-cDXHP-Measure\instance0915185932\eplustbl.csv,M3,RtL,CZ08,cDXHP,Measure,1069496.3800000001,1069496.3800000001,12123.99,1074.93,0.0,442443.32,149363.87,1.17,4.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\RtL\M3-cDXHP-Measure\instance0915193353\eplustbl.csv,M3,RtL,CZ09,cDXHP,Measure,1080472.24,1080472.24,12123.99,1574.57,0.0,445815.79,152368.1,2.67,3.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\RtL\M3-cDXHP-Measure\instance0915200718\eplustbl.csv,M3,RtL,CZ10,cDXHP,Measure,1078938.08,1078938.08,12123.99,1265.44,0.0,456447.29,150017.68,2.0,5.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\RtL\M3-cDXHP-Measure\instance0915204030\eplustbl.csv,M3,RtL,CZ11,cDXHP,Measure,1164138.5699999996,1164138.5699999996,12123.99,6105.28,0.02,449739.55,140374.19,11.0,9.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\RtL\M3-cDXHP-Measure\instance0915211157\eplustbl.csv,M3,RtL,CZ12,cDXHP,Measure,1128268.8499999999,1128268.8499999999,12123.99,5593.7,0.0,413305.67,131814.23,13.17,3.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\RtL\M3-cDXHP-Measure\instance0916165315\eplustbl.csv,M3,RtL,CZ13,cDXHP,Measure,1158293.6300000001,1158293.6300000001,12123.99,4442.38,0.0,473155.16,148019.14,9.5,15.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\RtL\M3-cDXHP-Measure\instance0915204959\eplustbl.csv,M3,RtL,CZ14,cDXHP,Measure,1156486.83,1156486.83,12123.99,5760.97,0.0,460116.4,150796.84,15.5,9.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\RtL\M3-cDXHP-Measure\instance0915175242\eplustbl.csv,M3,RtL,CZ15,cDXHP,Measure,1214328.9800000002,1214328.9800000002,12123.99,560.09,0.0,602164.2,174775.16,0.5,24.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\RtL\M3-cDXHP-Measure\instance0915143549\eplustbl.csv,M3,RtL,CZ16,cDXHP,Measure,1144334.51,1144334.51,12123.99,15356.98,4.28,347044.1,137416.55,36.67,1.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\RtL\M3-cPTAC-Base\instance0915145238\eplustbl.csv,M3,RtL,CZ01,cPTAC,Base,672962.5099999999,0.0,12123.99,0.0,0.0,363797.14,149209.03,1499.67,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\RtL\M3-cPTAC-Base\instance0915152354\eplustbl.csv,M3,RtL,CZ02,cPTAC,Base,915878.4199999999,0.0,12123.99,0.0,0.0,455284.46,145543.25,914.33,0.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\RtL\M3-cPTAC-Base\instance0915155344\eplustbl.csv,M3,RtL,CZ03,cPTAC,Base,766665.92,0.0,12123.99,0.0,0.0,435824.55,150303.15,703.83,1.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\RtL\M3-cPTAC-Base\instance0915163235\eplustbl.csv,M3,RtL,CZ04,cPTAC,Base,1064674.91,0.0,12123.99,0.0,0.0,519251.62,149507.48,673.0,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\RtL\M3-cPTAC-Base\instance0915171542\eplustbl.csv,M3,RtL,CZ05,cPTAC,Base,772600.9600000001,0.0,12123.99,0.0,0.0,438759.2,153331.16,537.17,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\RtL\M3-cPTAC-Base\instance0915175405\eplustbl.csv,M3,RtL,CZ06,cPTAC,Base,803174.3500000001,0.0,12123.99,0.0,0.0,499934.56,173508.62,137.17,4.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\RtL\M3-cPTAC-Base\instance0915182613\eplustbl.csv,M3,RtL,CZ07,cPTAC,Base,827837.9200000002,0.0,12123.99,0.0,0.0,501667.58,168989.99,88.17,5.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\RtL\M3-cPTAC-Base\instance0915185905\eplustbl.csv,M3,RtL,CZ08,cPTAC,Base,973003.93,0.0,12123.99,0.0,0.0,552907.62,164322.79,174.0,4.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\RtL\M3-cPTAC-Base\instance0915193325\eplustbl.csv,M3,RtL,CZ09,cPTAC,Base,1012393.19,0.0,12123.99,0.0,0.0,557090.6,164213.64,222.33,4.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\RtL\M3-cPTAC-Base\instance0915200649\eplustbl.csv,M3,RtL,CZ10,cPTAC,Base,1052266.9100000001,0.0,12123.99,0.0,0.0,570360.18,155428.22,178.0,5.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\RtL\M3-cPTAC-Base\instance0915204007\eplustbl.csv,M3,RtL,CZ11,cPTAC,Base,1139024.8499999999,0.0,12123.99,0.0,0.07,561201.53,152476.39,782.17,10.17
